video_id,f1,iou,precision,recall,fla,vlm_threashold,temporal_filter,positive_prompt
vid20,0.8424742221832275,0.7278231978416443,0.9045411348342896,0.7883780002593994,0.8860759493670886,0.12,True,white steam
vid20,0.8424742221832275,0.7278231978416443,0.9045411348342896,0.7883780002593994,0.8860759493670886,0.12,True,white steam
